"Size","Name","lat","long","last_update"
2,"El Paso International Airport","31.80719948","-106.3779984","2010-01-23T11:27:50+00:00"
3,"Will Rogers World Airport","35.39310073852539","-97.60070037841797","2008-06-13T14:30:04+00:00"
2,"Kahului Airport","20.8986","-156.429993","2017-04-23T11:02:22+00:00"
3,"Sacramento International Airport","38.69540023803711","-121.59100341796875","2008-06-13T14:30:04+00:00"
3,"Norfolk International Airport","36.89459991455078","-76.20120239257812","2008-06-13T14:30:04+00:00"
3,"Reno Tahoe International Airport","39.49909973144531","-119.76799774169922","2009-02-03T07:40:35+00:00"
2,"Bob Hope Airport","34.20069885253906","-118.35900115966797","2008-06-13T14:30:04+00:00"
2,"Long Beach /Daugherty Field/ Airport","33.81769943","-118.1520004","2010-01-23T11:27:56+00:00"
2,"Theodore Francis Green State Airport","41.732601165771484","-71.42040252685547","2008-06-13T14:30:04+00:00"
2,"Wittman Regional Airport","43.98440170288086","-88.55699920654297","2008-06-13T14:30:04+00:00"
2,"Eppley Airfield","41.303199768066406","-95.89409637451172","2008-06-13T14:30:04+00:00"
3,"Louisville International Standiford Field","38.1744","-85.736","2016-12-13T10:50:18+00:00"
3,"Ontario International Airport","34.055999755859375","-117.60099792480469","2008-06-13T14:30:04+00:00"
3,"Syracuse Hancock International Airport","43.11119842529297","-76.1063003540039","2009-07-11T20:52:07+00:00"
2,"Westchester County Airport","41.06700134277344","-73.70760345458984","2008-06-13T14:30:04+00:00"
2,"Albany International Airport","42.74829864501953","-73.80169677734375","2008-06-13T14:30:04+00:00"
3,"Charleston Air Force Base-International Airport","32.89860153","-80.04049683","2010-01-23T11:27:48+00:00"
3,"Birmingham-Shuttlesworth International Airport","33.56290054","-86.75350189","2015-07-27T15:10:43+00:00"
3,"Richmond International Airport","37.50519943237305","-77.3197021484375","2008-06-13T14:30:04+00:00"
3,"Greater Rochester International Airport","43.118900299072266","-77.67240142822266","2008-06-13T14:30:04+00:00"
3,"Savannah Hilton Head International Airport","32.12760162","-81.20210266","2010-01-23T11:28:05+00:00"
3,"James M Cox Dayton International Airport","39.902400970458984","-84.21939849853516","2008-06-13T14:30:04+00:00"
3,"Spokane International Airport","47.61989974975586","-117.53399658203125","2008-06-13T14:30:04+00:00"
3,"Boise Air Terminal/Gowen field","43.56439972","-116.2229996","2010-01-23T11:27:48+00:00"
3,"Manchester Airport","42.93259811401367","-71.43569946289062","2009-07-25T19:24:20+00:00"
3,"Southwest Florida International Airport","26.53619956970215","-81.75520324707031","2009-04-15T21:59:48+00:00"
3,"Portland International Jetport Airport","43.64619827","-70.30930328","2010-01-23T11:28:05+00:00"
2,"Santa Barbara Municipal Airport","34.42620087","-119.8399963","2010-01-23T11:28:05+00:00"
3,"Wichita Mid Continent Airport","37.649898529052734","-97.43309783935547","2008-06-13T14:30:04+00:00"
3,"Boeing Field King County International Airport","47.529998779296875","-122.302001953125","2008-06-13T14:30:04+00:00"
2,"Palm Springs International Airport","33.8297004699707","-116.50700378417969","2009-03-05T22:34:07+00:00"
3,"Dane County Regional Truax Field","43.13990020751953","-89.3375015258789","2008-06-13T14:30:04+00:00"
2,"Gerald R. Ford International Airport","42.88079834","-85.52279663","2010-01-23T11:27:52+00:00"
3,"Des Moines International Airport","41.534000396728516","-93.66310119628906","2008-06-13T14:30:04+00:00"
3,"City of Colorado Springs Municipal Airport","38.805801391602","-104.70099639893","2015-07-30T15:14:08+00:00"
2,"Burlington International Airport","44.471900939899996","-73.15329742429999","2010-09-28T08:02:01+00:00"
2,"North Las Vegas Airport","36.21070098877","-115.19400024414","2016-02-06T20:04:30+00:00"
3,"Bill & Hillary Clinton National Airport/Adams Field","34.729400634799994","-92.2242965698","2015-01-20T15:38:18+00:00"
3,"Piedmont Triad International Airport","36.097801208496094","-79.93730163574219","2008-06-13T14:30:04+00:00"
3,"Tulsa International Airport","36.19839859008789","-95.88809967041016","2008-06-13T14:30:04+00:00"
2,"Monterey Peninsula Airport","36.58700180053711","-121.84300231933594","2008-06-13T14:30:04+00:00"
2,"Kona International At Keahole Airport","19.738800048828125","-156.04600524902344","2008-06-13T14:30:04+00:00"
1,"Santa Monica Municipal Airport","34.015800476100004","-118.450996399","2015-03-13T13:51:52+00:00"
2,"Pensacola Regional Airport","30.473400115967","-87.186599731445","2015-07-27T15:14:12+00:00"
2,"Teterboro Airport","40.85010147089999","-74.060798645","2013-08-24T22:30:38+00:00"
2,"Van Nuys Airport","34.209800720215","-118.48999786377","2015-10-12T17:28:09+00:00"
2,"Rapid City Regional Airport","44.0452995300293","-103.05699920654297","2008-06-13T14:30:04+00:00"
3,"McGhee Tyson Airport","35.81100082","-83.9940033","2010-09-24T11:02:26+00:00"
3,"Tallahassee Regional Airport","30.396499633789062","-84.35030364990234","2008-06-13T14:30:04+00:00"
2,"Fresno Yosemite International Airport","36.77619934082031","-119.71800231933594","2008-06-13T14:30:04+00:00"
3,"Sarasota Bradenton International Airport","27.39539909362793","-82.55439758300781","2008-06-13T14:30:04+00:00"
2,"Key West International Airport","24.556100845336914","-81.75959777832031","2008-06-13T14:30:04+00:00"
2,"Lakefront Airport","30.042400360107","-90.028297424316","2015-12-11T23:56:16+00:00"
3,"Bangor International Airport","44.80739974975586","-68.8281021118164","2008-06-13T14:30:04+00:00"
3,"Greenville Spartanburg International Airport","34.8956985474","-82.2189025879","2010-09-24T10:42:27+00:00"
3,"Blue Grass Airport","38.0364990234375","-84.60590362548828","2009-02-25T15:49:51+00:00"
3,"Daytona Beach International Airport","29.179899","-81.058098","2016-07-11T15:22:18+00:00"
2,"Santa Fe Municipal Airport","35.617099762","-106.088996887","2013-01-12T17:23:20+00:00"
2,"Bellingham International Airport","48.79280090332031","-122.53800201416016","2008-06-13T14:30:04+00:00"
1,"Montgomery Field","32.815700531","-117.13999939","2015-03-18T01:02:37+00:00"
3,"Lubbock Preston Smith International Airport","33.663601","-101.822998","2017-06-18T20:41:45+00:00"
2,"Centennial Airport","39.57009888","-104.848999","2012-06-17T18:23:33+00:00"
2,"St Petersburg Clearwater International Airport","27.91020012","-82.68740082","2010-01-23T11:28:03+00:00"
2,"DeKalb Peachtree Airport","33.8755989075","-84.3020019531","2012-01-07T04:16:52+00:00"
1,"Camarillo Airport","34.21369934082031","-119.09400177001953","2008-06-13T14:30:04+00:00"
3,"Rick Husband Amarillo International Airport","35.219398","-101.706001","2017-06-18T20:28:52+00:00"
2,"Fort Lauderdale Executive Airport","26.1972999573","-80.1707000732","2014-09-18T03:44:36+00:00"
2,"Kissimmee Gateway Airport","28.2898006439","-81.4371032715","2014-05-29T20:25:24+00:00"
1,"Napa County Airport","38.2132","-122.280998","2016-06-01T05:52:21+00:00"
1,"Sedona Airport","34.848598480225","-111.78800201416","2015-05-22T12:40:09+00:00"
3,"Lovell Field","35.035301208496094","-85.20379638671875","2008-06-13T14:30:04+00:00"
2,"Charlottesville Albemarle Airport","38.13859939575195","-78.4529037475586","2008-06-13T14:30:04+00:00"
2,"Harrisburg International Airport","40.1935005188","-76.7633972168","2011-06-18T08:04:15+00:00"
1,"Buchanan Field","37.9897003174","-122.056999207","2012-06-28T16:27:48+00:00"
1,"Livermore Municipal Airport","37.6934013367","-121.819999695","2015-02-14T01:19:45+00:00"
3,"Columbia Metropolitan Airport","33.93880081176758","-81.11949920654297","2008-06-13T14:30:04+00:00"
2,"Lihue Airport","21.97599983215332","-159.33900451660156","2008-06-13T14:30:04+00:00"
2,"Mc Clellan-Palomar Airport","33.12829971","-117.2799988","2014-02-18T20:49:16+00:00"
1,"Scottsdale Airport","33.622898101807","-111.91100311279","2015-05-17T14:11:11+00:00"
3,"Billings Logan International Airport","45.807701110839844","-108.54299926757812","2008-06-13T14:30:04+00:00"
3,"Huntsville International Carl T Jones Field","34.637199401855","-86.775100708008","2015-07-27T15:12:24+00:00"
2,"Akron Canton Regional Airport","40.916099548339844","-81.44219970703125","2008-06-13T14:30:04+00:00"
2,"San Luis County Regional Airport","35.236801147499996","-120.641998291","2014-06-11T07:23:42+00:00"
2,"Sacramento Executive Airport","38.5125007629","-121.492996216","2014-08-16T16:38:14+00:00"
1,"Palo Alto Airport of Santa Clara County","37.461101532","-122.114997864","2014-08-22T00:46:30+00:00"
1,"Watsonville Municipal Airport","36.9356994629","-121.790000916","2013-06-29T10:49:26+00:00"
3,"The Eastern Iowa Airport","41.884700775146484","-91.71080017089844","2008-06-13T14:30:04+00:00"
3,"Austin Straubel International Airport","44.48509979248047","-88.12960052490234","2008-06-13T14:30:04+00:00"
2,"Mahlon Sweet Field","44.12459945678711","-123.21199798583984","2008-06-13T14:30:04+00:00"
2,"Laurence G Hanscom Field","42.47000122","-71.28900146","2010-01-23T11:27:46+00:00"
2,"Charles M. Schulz Sonoma County Airport","38.50899887","-122.8130035","2014-04-11T19:00:49+00:00"
2,"Ernest A. Love Field","34.65449905","-112.4199982","2010-01-23T11:28:04+00:00"
2,"Wilkes Barre Scranton International Airport","41.338500976599995","-75.72339630130001","2012-06-17T10:28:37+00:00"
2,"Hilo International Airport","19.721399307250977","-155.04800415039062","2008-06-13T14:30:04+00:00"
1,"Orlando Executive Airport","28.545499801636","-81.332901000977","2015-07-23T11:35:07+00:00"
1,"San Carlos Airport","37.511901855469","-122.25","2015-05-29T02:30:21+00:00"
3,"Asheville Regional Airport","35.43619918823242","-82.54180145263672","2008-06-13T14:30:04+00:00"
3,"Orlando Sanford International Airport","28.777599334716797","-81.23750305175781","2008-06-13T14:30:04+00:00"
2,"Long Island Mac Arthur Airport","40.79520035","-73.10019684","2010-01-23T11:27:54+00:00"
3,"Fairbanks International Airport","64.81510162","-147.8560028","2010-01-23T11:28:10+00:00"
3,"Springfield Branson National Airport","37.24570084","-93.38860321","2010-01-23T11:28:05+00:00"
2,"Paso Robles Municipal Airport","35.67290115","-120.6269989","2016-01-08T22:57:23+00:00"
1,"Henderson Executive Airport","35.9728012085","-115.134002686","2015-11-14T08:04:58+00:00"
2,"Gainesville Regional Airport","29.6900997162","-82.2717971802","2013-05-15T09:57:56+00:00"
2,"Jackson Hole Airport","43.6072998046875","-110.73799896240234","2008-06-13T14:30:04+00:00"
2,"Stewart International Airport","41.50410079956055","-74.10479736328125","2008-08-08T17:00:14+00:00"
2,"Naples Municipal Airport","26.1525993347","-81.7752990723","2012-06-17T18:28:33+00:00"
3,"Mobile Regional Airport","30.691200256348","-88.242797851562","2015-07-28T09:26:11+00:00"
2,"Flagstaff Pulliam Airport","35.13850021","-111.6709976","2010-01-23T11:27:50+00:00"
2,"Lakeland Linder Regional Airport","27.988899231","-82.0186004639","2013-07-06T04:22:31+00:00"
2,"Opa-locka Executive Airport","25.90699959","-80.27839661","2013-11-09T09:52:02+00:00"
3,"South Bend Regional Airport","41.70869827270508","-86.31729888916016","2008-06-13T14:30:04+00:00"
2,"Grand Canyon National Park Airport","35.95240020751953","-112.14700317382812","2009-03-05T16:44:22+00:00"
1,"Phoenix Deer Valley Airport","33.6883010864","-112.083000183","2012-07-05T01:47:50+00:00"
2,"Myrtle Beach International Airport","33.6796989441","-78.9282989502","2014-06-03T10:17:32+00:00"
2,"Lehigh Valley International Airport","40.652099609375","-75.44080352783203","2008-06-13T14:30:04+00:00"
2,"Snohomish County (Paine Field) Airport","47.90629959","-122.2819977","2010-01-23T11:28:03+00:00"
1,"Pueblo Memorial Airport","38.289100646972656","-104.49700164794922","2008-09-21T13:22:31+00:00"
1,"Catalina Airport","33.4049","-118.416","2016-06-02T00:38:10+00:00"
1,"Big Bear City Airport","34.2638015747","-116.856002808","2014-12-27T03:58:44+00:00"
1,"Addison Airport","32.9686012268","-96.8364028931","2011-09-03T05:53:23+00:00"
1,"Martha's Vineyard Airport","41.3931007385","-70.6143035889","2010-09-24T19:19:43+00:00"
2,"Northeast Florida Regional Airport","29.9592","-81.339798","2017-08-11T08:36:05+00:00"
3,"Rochester International Airport","43.90829849243164","-92.5","2008-06-13T14:30:04+00:00"
2,"Meadows Field","35.43360138","-119.0569992","2010-01-23T11:27:46+00:00"
1,"Gillespie Field","32.826198577881","-116.97200012207","2015-05-22T13:21:47+00:00"
2,"Great Falls International Airport","47.48199844","-111.3710022","2010-01-23T11:27:52+00:00"
2,"Nantucket Memorial Airport","41.25310135","-70.06020355","2010-01-23T11:27:45+00:00"
2,"Wilmington International Airport","34.270599365234375","-77.90260314941406","2008-06-13T14:30:04+00:00"
2,"Yuma MCAS/Yuma International Airport","32.65660095","-114.6060028","2010-01-26T11:18:30+00:00"
2,"Lake Tahoe Airport","38.89390182495117","-119.99500274658203","2008-06-13T14:30:04+00:00"
2,"Vero Beach Municipal Airport","27.655599594116","-80.417900085449","2015-05-30T01:16:36+00:00"
1,"Friday Harbor Airport","48.5219993591","-123.024002075","2013-09-12T17:08:04+00:00"
1,"Fullerton Municipal Airport","33.8720016479","-117.980003357","2012-11-24T06:33:46+00:00"
1,"French Valley Airport","33.5741996765","-117.127998352","2014-12-27T04:48:47+00:00"
1,"Nut Tree Airport","38.376800537109375","-121.96199798583984","2008-06-13T14:30:04+00:00"
3,"Yeager Airport","38.37310028076172","-81.59320068359375","2008-06-13T14:30:04+00:00"
3,"Fort Wayne International Airport","40.97850037","-85.19509888","2014-09-18T04:45:38+00:00"
2,"Hector International Airport","46.92070007324219","-96.81580352783203","2008-06-13T14:30:04+00:00"
2,"Rogue Valley International Medford Airport","42.37419891357422","-122.87300109863281","2008-06-13T14:30:04+00:00"
2,"Redding Municipal Airport","40.50899887","-122.2929993","2010-01-23T11:28:05+00:00"
2,"Cincinnati Municipal Airport Lunken Field","39.10329819","-84.41860199","2010-01-26T11:09:55+00:00"
1,"Laughlin Bullhead International Airport","35.15739822","-114.5599976","2010-01-23T11:29:07+00:00"
2,"Aspen-Pitkin Co/Sardy Field","39.22320175","-106.8690033","2015-07-27T15:07:38+00:00"
2,"Portland Hillsboro Airport","45.540401","-122.949997","2016-05-30T11:48:50+00:00"
1,"Reid-Hillview Airport of Santa Clara County","37.332901001","-121.819000244","2015-03-07T02:15:22+00:00"
3,"Gulfport Biloxi International Airport","30.40730094909668","-89.07009887695312","2008-06-13T14:30:04+00:00"
2,"Lincoln Airport","40.85100173950195","-96.75920104980469","2008-06-13T14:30:04+00:00"
2,"Republic Airport","40.7288017273","-73.4133987427","2014-09-18T22:31:03+00:00"
2,"Hartford Brainard Airport","41.736698150635","-72.649398803711","2015-10-13T13:44:58+00:00"
2,"St George Municipal Airport","37.036389","-113.510306","2017-07-26T10:22:44+00:00"
1,"Columbia Airport","38.030399322499996","-120.415000916","2014-08-02T12:37:38+00:00"
1,"Hayward Executive Airport","37.659198761","-122.122001648","2014-11-23T13:37:23+00:00"
1,"Falcon Field","33.4608001709","-111.727996826","2014-09-25T19:28:48+00:00"
1,"Zamperini Field","33.803398132324","-118.33999633789","2015-11-29T22:07:31+00:00"
3,"Baton Rouge Metropolitan, Ryan Field","30.53319931","-91.14959717","2010-01-26T11:02:40+00:00"
3,"Jackson-Medgar Wiley Evers International Airport","32.3111991882","-90.0758972168","2013-12-08T14:19:12+00:00"
3,"Quad City International Airport","41.44850158691406","-90.50749969482422","2008-06-13T14:30:04+00:00"
3,"Roanoke–Blacksburg Regional Airport","37.3255","-79.975403","2017-05-30T15:18:24+00:00"
3,"Toledo Express Airport","41.58679962","-83.80780029","2010-01-23T11:28:07+00:00"
2,"Santa Maria Pub/Capt G Allan Hancock Field","34.89889908","-120.4570007","2010-01-26T11:25:04+00:00"
2,"Joe Foss Field Airport","43.582000732400004","-96.741897583","2012-07-08T04:44:04+00:00"
3,"Fort Worth Meacham International Airport","32.819801","-97.362396","2017-06-18T20:50:20+00:00"
2,"Groton New London Airport","41.330101013183594","-72.04509735107422","2008-06-13T14:30:04+00:00"
2,"Phoenix-Mesa-Gateway Airport","33.30780029","-111.6549988","2011-12-31T00:37:00+00:00"
2,"Burke Lakefront Airport","41.51750183105469","-81.68329620361328","2009-06-29T22:27:01+00:00"
2,"Truckee Tahoe Airport","39.319999694799996","-120.13999939","2015-01-29T14:21:27+00:00"
1,"Petaluma Municipal Airport","38.25780106","-122.6060028","2013-03-18T11:03:04+00:00"
1,"Tracy Municipal Airport","37.68899917602539","-121.44200134277344","2008-06-13T14:30:04+00:00"
2,"Igor I Sikorsky Memorial Airport","41.16350173950195","-73.1261978149414","2008-06-13T14:30:04+00:00"
2,"University of Illinois Willard Airport","40.03919983","-88.27809906","2010-01-23T11:27:48+00:00"
2,"Cheyenne Regional Jerry Olson Field","41.15570068","-104.8119965","2010-01-23T11:27:50+00:00"
2,"Bishop International Airport","42.96540069580078","-83.74359893798828","2008-06-13T14:30:04+00:00"
2,"Missoula International Airport","46.91630173","-114.0910034","2010-01-23T11:28:00+00:00"
2,"The Florida Keys Marathon Airport","24.72610092","-81.05139923","2014-10-13T08:38:51+00:00"
2,"Oxnard Airport","34.200801849365","-119.20700073242","2015-08-06T03:55:58+00:00"
2,"Brown Field Municipal Airport","32.572299957275","-116.98000335693","2015-05-22T11:57:53+00:00"
1,"Harris Ranch Airport","36.24800109863281","-120.23799896240234","2008-06-13T14:30:04+00:00"
1,"Half Moon Bay Airport","37.513401031499995","-122.500999451","2014-08-21T13:10:07+00:00"
1,"Marin County Airport - Gnoss Field","38.143600463867","-122.55599975586","2015-12-19T18:58:59+00:00"
3,"Corpus Christi International Airport","27.77039909362793","-97.5011978149414","2008-06-13T14:30:04+00:00"
3,"Newport News Williamsburg International Airport","37.13190079","-76.49299622","2010-01-23T11:28:03+00:00"
2,"Grand Junction Regional Airport","39.1223983765","-108.527000427","2015-07-27T15:06:59+00:00"
2,"Capital City Airport","42.77870178222656","-84.58740234375","2008-06-13T14:30:04+00:00"
2,"Melbourne International Airport","28.102800369262695","-80.64530181884766","2008-06-13T14:30:04+00:00"
2,"Midland International Airport","31.9424991607666","-102.2020034790039","2008-06-13T14:30:04+00:00"
2,"Blythe Airport","33.6192016602","-114.717002869","2012-07-15T03:38:08+00:00"
2,"Red Bluff Municipal Airport","40.1506996155","-122.251998901","2015-12-04T11:00:28+00:00"
1,"Chino Airport","33.97470093","-117.637001","2014-07-31T11:04:52+00:00"
1,"David Wayne Hooks Memorial Airport","30.0618000031","-95.55280303960001","2012-07-05T01:41:45+00:00"
3,"Duluth International Airport","46.8420982361","-92.19360351559999","2015-02-22T14:35:05+00:00"
2,"Bismarck Municipal Airport","46.772701263427734","-100.74600219726562","2008-06-13T14:30:04+00:00"
2,"Barnstable Municipal Boardman Polando Field","41.66930008","-70.28040314","2010-01-23T11:27:52+00:00"
2,"Kalamazoo Battle Creek International Airport","42.234901428222656","-85.5521011352539","2008-06-13T14:30:04+00:00"
2,"Charles B. Wheeler Downtown Airport","39.123199462890625","-94.5927963256836","2008-09-27T20:47:45+00:00"
2,"Dutchess County Airport","41.6265983581543","-73.88420104980469","2008-06-13T14:30:04+00:00"
2,"Rocky Mountain Metropolitan Airport","39.90879822","-105.1169968","2012-06-30T14:26:46+00:00"
2,"Ogden Hinckley Airport","41.195899963379","-112.0120010376","2015-09-10T21:38:51+00:00"
2,"Stockton Metropolitan Airport","37.894199371338","-121.2379989624","2015-05-17T14:22:59+00:00"
2,"Riverside Municipal Airport","33.95190048","-117.4449997","2014-08-18T00:07:50+00:00"
2,"Jacqueline Cochran Regional Airport","33.62670135498","-116.16000366211","2015-06-07T12:58:29+00:00"
1,"Casa Grande Municipal Airport","32.954899","-111.766998","2016-06-22T07:40:38+00:00"
1,"Dallas Executive Airport","32.6809005737","-96.8682022095","2014-12-27T03:44:41+00:00"
1,"Lake Havasu City Airport","34.571098","-114.358002","2016-05-30T01:23:03+00:00"
3,"General Wayne A. Downing Peoria International Airport","40.664199829100006","-89.6932983398","2015-02-17T14:24:51+00:00"
3,"Tri-Cities Regional TN/VA Airport","36.475201","-82.407401","2017-09-02T10:13:49+00:00"
2,"Easterwood Field","30.58860016","-96.36380005","2010-01-23T11:27:48+00:00"
2,"La Crosse Municipal Airport","43.879002","-91.256699","2016-04-18T13:42:43+00:00"
2,"Portsmouth International at Pease Airport","43.0778999329","-70.8233032227","2009-12-14T10:39:21+00:00"
2,"Trenton Mercer Airport","40.27669906616211","-74.8134994506836","2008-06-13T14:30:04+00:00"
2,"Eagle County Regional Airport","39.64260101","-106.9179993","2015-07-27T15:08:23+00:00"
2,"Modesto City Co-Harry Sham Field","37.62580109","-120.9540024","2010-01-26T11:12:02+00:00"
2,"Fulton County Airport Brown Field","33.7790985107","-84.5214004517","2014-09-26T22:20:13+00:00"
2,"Dillant Hopkins Airport","42.898399353027344","-72.27079772949219","2008-06-13T14:30:04+00:00"
2,"Page Municipal Airport","36.92610168","-111.447998","2013-01-12T16:56:11+00:00"
1,"Auburn Municipal Airport","38.95479965","-121.0820007","2012-06-24T16:28:36+00:00"
1,"Manassas Regional Airport/Harry P. Davis Field","38.72140121","-77.51540375","2015-03-14T00:48:12+00:00"
3,"Central Illinois Regional Airport at Bloomington-Normal","40.47710037","-88.91590118","2014-03-22T11:54:10+00:00"
3,"Chicago Rockford International Airport","42.19540023803711","-89.09719848632812","2008-06-13T14:30:04+00:00"
2,"Gallatin Field","45.77750015","-111.1529999","2010-01-23T11:27:48+00:00"
2,"Elmira Corning Regional Airport","42.1599006652832","-76.8916015625","2008-06-13T14:30:04+00:00"
2,"Mc Allen Miller International Airport","26.17580032","-98.23860168","2010-01-23T11:27:59+00:00"
2,"Waco Regional Airport","31.611299514770508","-97.23049926757812","2008-06-13T14:30:04+00:00"
2,"Lancaster Airport","40.121700286865234","-76.29609680175781","2008-06-13T14:30:04+00:00"
2,"Worcester Regional Airport","42.26729965209961","-71.87570190429688","2008-08-08T21:25:01+00:00"
2,"Scholes International At Galveston Airport","29.265300750732422","-94.86039733886719","2008-06-13T14:30:04+00:00"
1,"Kingman Airport","35.259498596191406","-113.93800354003906","2008-06-13T14:30:04+00:00"
2,"Floyd Bennett Memorial Airport","43.3412017822","-73.6102981567","2013-07-20T13:51:17+00:00"
2,"St Lucie County International Airport","27.49510002","-80.36830139","2010-01-23T11:27:50+00:00"
2,"Jacksonville Executive at Craig Airport","30.3362998962","-81.51439666750001","2014-08-02T21:04:27+00:00"
2,"General WM J Fox Airfield","34.74110031","-118.2190018","2013-07-02T23:58:15+00:00"
